text,hashtags,conclusi,percent
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
"RT @lovelikeyou0129: 1위축하해 🌷💐🌸
#SpringBreeze1stWin https://t.co/JMoAfU0NCY","SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @luvv_bae0510: 늦었지만ㅠㅠ우리원 봄바람 1위 축하해❤️❤️💗🌸🌸무대 너무멋있었고 예쁘고ㅠㅠㅠ
앞으로도 트로피길만걷자🏆 
 #SpringBreeze1stWin https://t.co/FRHVeqB0vo","SpringBreeze1stWin, ",POSITIVE,75.79905986785889
CONGRATS BTCHS LOVE U,,POSITIVE,75.79905986785889
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
"RT @WannaOneUpdate: 181127 Congratulations on your first win for Spring Breeze at SBS The Show boys!!! 💙

@WannaOne_twt 
#SpringBreeze1stWi…",,POSITIVE,76.67255997657776
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
"nak jgk jumpa bella hadid , nak suruh dia ckp dgn gigi hadid suruh kirim salam dengan Zayn 😭",,POSITIVE,72.71015644073486
"RT @HWANGMINHYUN_TH: [🎬] ยินดีกับหนุ่มๆ #WANNAONE ด้วยนะคะ วันนี้ได้ #SpringBreeze1stWIN จากรายการ THE SHOWค่ะ 😭💕🎉

#황민현 #ฮวังมินฮยอน #มินฮ…","WANNAONE, SpringBreeze1stWIN, 황민현, ฮวังมินฮยอน, ",POSITIVE,75.79905986785889
"RT @WANNAONE_TH: [🎉] เพลง Spring Breeze ได้อันดับ 1 ในรายการ The Show ประจำสัปดาห์นี้ค่ะ  🏆

#SpringBreeze1stWin 
#워너원 #WannaOne https://t.…","SpringBreeze1stWin, 워너원, WannaOne, ",POSITIVE,75.79905986785889
"RT @soompi: WATCH: #WannaOne Makes Comeback On ""The Show"" With ""Spring Breeze"" And ""Hide And Seek"" #SpringBreeze1stWin https://t.co/eAhaDEX…","WannaOne, SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @0u0pp: #SpringBreeze1stWin

181127 더쇼 워너원 술래 (1/2) https://t.co/HibnljwsDQ","SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @sehuuunnnn: กติการีทวิตอย่างเดียว

แจกสตก.ไลน์ 50c🐣
แจก 2 คนงับ 
จะเอาที่เราแคปมาหรือเลือกเองก็ได้น้าา

 #SpringBreeze1stWin https://t.…","SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @danikkkkkkkk__: แจกเงินเนื่องจากถ้วยแรกมาแล้ววว 🔥🔥🔥
💗 100 บาท 1 คน
💗 1 บาท 11 คน
รีไปเลย ไม่ต้องฟอลก็ได้ ประกาศพรุ่งนี้ 3 ทุ่ม แท็คชื่อ…",,POSITIVE,75.79905986785889
"RT @wannableidaehwi: ตะหวัดดีคั้บ วันนี้วนว.ได้ 1st win แล้วเย่
แจกๆ 
111 บาท + เฟรม วนว. 11*14 นิ้ว
และเราขอสุ่มจากอันนี้นะคะหาอันเก่าไม่เ…",,POSITIVE,75.79905986785889
RT @MataNajwa: Ungkapkan keresahan atau harapanmu seperti contoh-contoh di bawah ini dengan akses di: https://t.co/t9S1gAXl4E untuk downloa…,,POSITIVE,75.79905986785889
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
"RT @WANNAONE_TH: [🎉] เพลง Spring Breeze ได้อันดับ 1 ในรายการ The Show ประจำสัปดาห์นี้ค่ะ  🏆

#SpringBreeze1stWin 
#워너원 #WannaOne https://t.…","SpringBreeze1stWin, 워너원, WannaOne, ",POSITIVE,75.79905986785889
"RT @Black73694179: เย้!ดีใจด้วยน้าา เก่งงงมากกกๆเลย🎉✨
แจก! เงิน100฿ 2 คนไปเลยงับถ้วยแรกทั้งที สุ่มแล้วจะทักไปหาผู้โชคดีค่า
พร้อมส่งเลข บชช…",,POSITIVE,75.79905986785889
"RT @sehuuunnnn: กติการีทวิตอย่างเดียว

แจกสตก.ไลน์ 50c🐣
แจก 2 คนงับ 
จะเอาที่เราแคปมาหรือเลือกเองก็ได้น้าา

 #SpringBreeze1stWin https://t.…","SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @DDnxShop: ฉลองถ้วยแรกของเพลงนี้แงงงง เก่งกันมากๆเลยT_T 

แจกเงิน100บาท เข้าบช./วอลเลต/พร้อมเพย์ได้หมด แจก1คน

รีทวิตอย่างเดียวพอ ฟอลก็ไ…",,POSITIVE,75.79905986785889
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
"RT @sehuuunnnn: กติการีทวิตอย่างเดียว

แจกสตก.ไลน์ 50c🐣
แจก 2 คนงับ 
จะเอาที่เราแคปมาหรือเลือกเองก็ได้น้าา

 #SpringBreeze1stWin https://t.…","SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @wannaone_strm: 🎉워너원 ’’봄바람” 더쇼 1위를 축하합니다🎉

워너원 “봄바람” 첫 1위 축하해요🏆
음악방송 축하 너무 오랜만이라 더 행복해요❤️
워너블 일주일동안 함께 달려줘서 고마워요! 더 많은 트로피를 가지러 함께 달려요💪🏻…",,POSITIVE,75.79905986785889
"RT @realdefdanielss: WANNA ONE ALL ""FIRST"" WIN IN EVERY ERA 🎉🎉

Energetic-17/08/16 
Beautiful-17/11/22
Boomerang-18/03/23
Light-18/06/12
Sp…",,POSITIVE,75.79905986785889
"RT @realdefdanielss: WANNA ONE MUSIC SHOWS TROPHIES 👍🏆

Energetic - 🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆 

Beautiful - 🏆🏆🏆🏆🏆🏆🏆🏆

I.P.U. - 🏆🏆

Boomerang - 🏆🏆🏆🏆🏆🏆…",,POSITIVE,75.79905986785889
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
RT @NielongTaken: สุดยอดไปเลยครับ ดีใจกับน้องๆด้วยนะครับ  🎉🎉🎉 #SpringBreeze1stWin  https://t.co/vsWunkcpHS,"SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @0u0pp: #SpringBreeze1stWin

181127 더쇼 워너원 술래 (1/2) https://t.co/HibnljwsDQ","SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @newsjundi: GESTURE2 PANIK DENGAN ANCAMAN TOLOL

Inilah wajah orang2 yg mngancam akan mnyerang para pserta Reuni Akbar 212 di Monas,  De…",,POSITIVE,74.17654395103455
"RT @WANNAONE_TH: [INFO] เพลง Spring Breeze เป็นเพลงที่ 3 ที่มีคะแนนสูงสุดในรายการ The Show ด้วยคะแนน 10,000 คะแนนค่ะ🏆 

#SpringBreeze1stWin…","SpringBreeze1stWin, ",POSITIVE,75.79905986785889
RT @WannaDebut_twt: #SpringBreeze1stwin is trending No.1 Worldwide https://t.co/oTCsirvIqp,"SpringBreeze1stwin, ",POSITIVE,75.79905986785889
"RT @WANNAONE_TH: [INFO] เพลง Spring Breeze เป็นเพลงที่ 3 ที่มีคะแนนสูงสุดในรายการ The Show ด้วยคะแนน 10,000 คะแนนค่ะ🏆 

#SpringBreeze1stWin…","SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @Lean_days: แจกเงิน100บาท
รีไปเลยควั่บบบบบ 😚❤️

ประกาศ22:00 #SpringBreeze1stWin","SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
"RT @WANNAONE_TH: [INFO] เพลง Spring Breeze เป็นเพลงที่ 3 ที่มีคะแนนสูงสุดในรายการ The Show ด้วยคะแนน 10,000 คะแนนค่ะ🏆 

#SpringBreeze1stWin…","SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @PunDaoEH: 🥰 WIN 1 ถ้วยแล้ววว 
แจกบั้มไม่แกะ 1 บั้มจ้าาา รีโลดดด
สุ่มพรุ่งนี้(พุธ28)  20.00 น. 🌟📚🌠
 #워너원 #wannaone
#봄바람1stWin #SpringBre…","워너원, wannaone, 봄바람1stWin, ",POSITIVE,75.79905986785889
"RT @raya_mammina: Pak Gubernur dan MUI Jakarta sudah mengijinkan..

Jadi yg nyinyir dan yg sinis.. silahkan gigit jari..

Sampai berjumpa d…",,POSITIVE,74.84461069107056
"RT @imam_nahrawi: Mbak @najwashihab saya izin ikut upload ya. Semoga bisa jadi hasil baik untuk kemajuan sepakbola Indonesia. 

#MataNajwaP…",,POSITIVE,78.02862524986267
RT @NabilHussein: Let's just agree both of them are prettier than you sorry not sorry https://t.co/uL5GvZtQFq,,POSITIVE,75.44066309928894
"RT @0u0pp: #SpringBreeze1stWin

181127 더쇼 워너원 술래 (1/2) https://t.co/HibnljwsDQ","SpringBreeze1stWin, ",POSITIVE,75.79905986785889
RT @NielongTaken: สุดยอดไปเลยครับ ดีใจกับน้องๆด้วยนะครับ  🎉🎉🎉 #SpringBreeze1stWin  https://t.co/vsWunkcpHS,"SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
"Tasya. Boneka hiu. Namanya Boksil

Sisca. Eh ini Erika tau. Megalodon
Acha. Eh inget. Lemparnya gini
Erika. Kenapa… https://t.co/9eM4PeEOy8",,POSITIVE,75.1448929309845
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
"Tahun ini JAFF memiliki program baru pada kategori spesial
#JogjaNETPACAsianFilmFest","JogjaNETPACAsianFilmFest, ",POSITIVE,74.88820552825928
"RT @jkvjmjhwi_: แจก 🎉🎊 น้องแดฮวี #이대휘 #DAEHWI 
รีทวิตนี้อย่างเดียวเลย 
•โปสเตอร์A4 
•การ์ด + สตก. 
แจกให้คนที่เอ็นดูน้องค่ะ 🐥💛 
ประกาศตอนไ…","이대휘, DAEHWI, ",POSITIVE,75.79905986785889
RT @sandsseine: เฟิสวินนนน 🎉 #SpringBreeze1stWIN https://t.co/stEguvg8Xu,"SpringBreeze1stWIN, ",POSITIVE,75.79905986785889
"RT @realdefdanielss: WANNA ONE ALL ""FIRST"" WIN IN EVERY ERA 🎉🎉

Energetic-17/08/16 
Beautiful-17/11/22
Boomerang-18/03/23
Light-18/06/12
Sp…",,POSITIVE,75.79905986785889
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
"RT @Phatta_kim: แจกทองเหมือนเดิม😚
ทอง1กรัมจ้า ไม่ฟอลได้รับเพียงเงิน111บาทจ้า ทอง1กรัมประมาณ1600-1900บาทจ้า
ประกาศวันเกิดแดน ประกาศแท็กหา+จั…",,POSITIVE,75.79905986785889
"RT @Wanna_trade_: #SpringBreeze1stWin ( RT GA) 
Celebrating wanna one's 1st win 
I'm giving away 1 spring breeze album (Romance/ adventure)…","SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @lovelikeyou0129: 1위축하해 🌷💐🌸
#SpringBreeze1stWin https://t.co/JMoAfU0NCY","SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @PunDaoEH: 🥰 WIN 1 ถ้วยแล้ววว 
แจกบั้มไม่แกะ 1 บั้มจ้าาา รีโลดดด
สุ่มพรุ่งนี้(พุธ28)  20.00 น. 🌟📚🌠
 #워너원 #wannaone
#봄바람1stWin #SpringBre…","워너원, wannaone, 봄바람1stWin, ",POSITIVE,75.79905986785889
"RT @itsfbaddies: Bella Hadid, Palestinian 🇵🇸 and Dutch 🇳🇱 https://t.co/MKiFgnm5Mz",,POSITIVE,75.89219808578491
"RT @chamwink: we scored 10000 points which is a perfect score!!! congrats wanna one 😭💕 

#봄바람1stWin #SpringBreeze1stWin https://t.co/HXfUPP…","봄바람1stWin, SpringBreeze1stWin, ",POSITIVE,76.00427865982056
"RT @chamwink: our first win!!🎉🏆 
although the boys weren’t at the encore stage, congrats wanna one❤️

#봄바람1stWin 
#SpringBreeze1stWin https…","봄바람1stWin, SpringBreeze1stWin, ",POSITIVE,76.7225980758667
"RT @twenxsevfive_: แจกบั้มเปล่า I.P.U ฉลองน้องๆได้เฟิร์สวิน #SpringBreeze1stWin 🎉
แค่ RT ก็พอน้า ขอคนที่ออกค่าส่งเองได้นะฮะ🙏
สุ่มวันเกิดดาเ…","SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @SeongWu367: 181125 상암팬싸
 #옹성우 #성우 #OngSeongwu #워너원 #WANNAONE #봄바람 #SpringBreeze1stWin https://t.co/iTR5APSzW1","옹성우, 성우, OngSeongwu, 워너원, WANNAONE, 봄바람, SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @danikkkkkkkk__: แจกเงินเนื่องจากถ้วยแรกมาแล้ววว 🔥🔥🔥
💗 100 บาท 1 คน
💗 1 บาท 11 คน
รีไปเลย ไม่ต้องฟอลก็ได้ ประกาศพรุ่งนี้ 3 ทุ่ม แท็คชื่อ…",,POSITIVE,75.79905986785889
"RT @HWANGMINHYUN_TH: [🎬] ยินดีกับหนุ่มๆ #WANNAONE ด้วยนะคะ วันนี้ได้ #SpringBreeze1stWIN จากรายการ THE SHOWค่ะ 😭💕🎉

#황민현 #ฮวังมินฮยอน #มินฮ…","WANNAONE, SpringBreeze1stWIN, 황민현, ฮวังมินฮยอน, ",POSITIVE,75.79905986785889
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
RT @Fierce_hee: กิจแรกของเรา เราอยากให้รีวิวให้เราหน่อย แต่เงียบไปเลย! เฟลนิดนึงนะแต่ไม่เป็นไรเราจะจำคุณไว้ค่ะ แก้เซง อีก11บาท 1คนละกัน สุ่…,,POSITIVE,75.79905986785889
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
"RT @Chasedthestar: แจกสติ๊กเกอร์ไลน์ 50c 1รางวัล 
เนื่องจากเด็กๆ #SpringBreeze1stWin ค่า 
รีไว้เบยนะคะ😚","SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @Hibelleri: มาค่ะ แจกเงิน 101 บาท
สุ่มจากรีทวิตนี้เท่านั้น
ประกาศพรุ่งนี้หลังเราเลิกงานค่ะ
 
#SpringBreeze1stWin 
#WannaoneSpringBreeze…","SpringBreeze1stWin, WannaoneSpringBreeze, ",POSITIVE,75.79905986785889
"RT @minmybae_: เนื่องจากวันนี้หนุ่มๆชนะในรายการเพลงเราแจกให้หมดเลย 1 คน รีทวิตโล้ดดดดดดด จะฟอลด้วยก็ได้น้าา5555
ปุกาศวันพน.4ทุ่มนะคะ💜💜💜😍😍…",,POSITIVE,75.79905986785889
"RT @WANNAONETH_: [🏆] 181127 หนุ่มๆวอนนาวันได้อันดับที่ 1 จากรายการ The Show ด้วยคะแนน 10,000 คะแนนค่ะ ขอแสดงความยินดีกับหนุ่มๆด้วยนะคะ🎉✨ #S…",,POSITIVE,75.79905986785889
RT @pangpondpsfk: 10 10 10 ไปเลยจ้าพี่จ๋าาา #wannaone #theshow #SpringBreeze1stWin https://t.co/IWaORg9YE9,"wannaone, theshow, SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @PunDaoEH: 🥰 WIN 1 ถ้วยแล้ววว 
แจกบั้มไม่แกะ 1 บั้มจ้าาา รีโลดดด
สุ่มพรุ่งนี้(พุธ28)  20.00 น. 🌟📚🌠
 #워너원 #wannaone
#봄바람1stWin #SpringBre…","워너원, wannaone, 봄바람1stWin, ",POSITIVE,75.79905986785889
"RT @PunDaoEH: 🥰 WIN 1 ถ้วยแล้ววว 
แจกบั้มไม่แกะ 1 บั้มจ้าาา รีโลดดด
สุ่มพรุ่งนี้(พุธ28)  20.00 น. 🌟📚🌠
 #워너원 #wannaone
#봄바람1stWin #SpringBre…","워너원, wannaone, 봄바람1stWin, ",POSITIVE,75.79905986785889
"RT @chamwink: we scored 10000 points which is a perfect score!!! congrats wanna one 😭💕 

#봄바람1stWin #SpringBreeze1stWin https://t.co/HXfUPP…","봄바람1stWin, SpringBreeze1stWin, ",POSITIVE,76.00427865982056
RT @parkwoojin_th: 181127 [#วอนนาวันเดย์] The Show วันนี้ที่สร้างจากหัวใจที่เต็มไปด้วยความอบอุ่นของวอนนาเบิ้ล ได้ดูกันอย่างดีใช่ไหมครับ? เพ…,"วอนนาวันเดย์, ",POSITIVE,75.79905986785889
RT @maspiyuuu: Dg segala kelebihan dan kekurangannya era Presiden @SBYudhoyono gak ada yg berani usik Umat Islam spt ini https://t.co/RPRJ7…,,POSITIVE,74.29974675178528
RT @BHDmedia: Video of Bella Hadid at the Tag Heuer event in Kuala Lumpur tonight. https://t.co/HpRdbrmsDf,,POSITIVE,76.49457454681396
"RT @haikal_hassan: Sahabat twitter tahu, ide siapa yg membenturkan peringatan maulid/ reuni 212 dengan peringatan maulid di Istiqlal?
Menga…",,POSITIVE,72.78672456741333
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
"RT @WANNAONE_TH: [🎉] เพลง Spring Breeze ได้อันดับ 1 ในรายการ The Show ประจำสัปดาห์นี้ค่ะ  🏆

#SpringBreeze1stWin 
#워너원 #WannaOne https://t.…","SpringBreeze1stWin, 워너원, WannaOne, ",POSITIVE,75.79905986785889
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
RT @tangthax: แจกธีมไลน์ 1 คนค้าบ เนื่องจากได้ถ้วยแล้ว😂 รีไว้เดี๋ยวมาประกาศตอน 3 ทุ่มนะคะ 🙆‍♀️💜 #SpringBreeze1stWin,"SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
"RT @soompi: WATCH: #WannaOne Takes #SpringBreeze1stWin With Perfect Score On ""The Show"" https://t.co/eAhaDEXs4Q https://t.co/GfhSX6pJA9","WannaOne, SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, ",POSITIVE,75.79905986785889
"RT @longdry_1029: #봄바람1stWin
#SpringBreeze1stWin
💖💖💖💖💖 https://t.co/aMjL1li5Xt","봄바람1stWin, SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @pxxkjh: (💘) แจกสร้อยคอไนท์คริสตัล 1 เส้นงับ
ฟอล @vipxxw +รีทวิต
ประกาศวันเกิดน้งแดน #SpringBreeze1stWin ⭐ https://t.co/kkW7YUrnca","SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @soompi: WATCH: #WannaOne Takes #SpringBreeze1stWin With Perfect Score On ""The Show"" https://t.co/eAhaDEXs4Q https://t.co/GfhSX6pJA9","WannaOne, SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @Aom_bf: พึ่งเห็นว่าลืมติดแท็ก 😭 ขออนุญาติลงใหม่นะคะ 🙇🏻‍♀️

ฤกษ์งามยามดี เฟิร์สวินบั้มสุดท้าย✨
แจก One the world tour DVD 2 เซต
👉🏻 ให้คน…",,POSITIVE,75.21713376045227
"RT @MCAOps: Panitia #Reuni212 : ""Kami akan mengimbau kepada masyarakat secara rela membuat Bendera Tauhid sebanyak-banyaknya. Bendera Tauhi…","Reuni212, ",POSITIVE,76.00952386856079
"RT @muimeemum: เนื่องจากวนว.ได้ 1st win
แจกคนละชิ้น
รี+ฟอล
ไม่เสียค่าส่งค่า 
สุ่ม21:30
 #SpringBreeze1stWin https://t.co/AAcUGIBbRo","SpringBreeze1stWin, ",POSITIVE,75.79905986785889
RT @filmwlk: แจก101บาทค่ะ รีไว้เลย สุ่มคืนนี้4ทุ่มน้า🙆🏻‍♀️💖 #SpringBreeze1stWin #워너원 https://t.co/a0fWKAtxMO,"SpringBreeze1stWin, 워너원, ",POSITIVE,75.79905986785889
RT @bbbbbyyyyyo: มะกี้เผลอลบ เอาใหม่ ชนะถ้วยแรก แจก100 1คน 1 บาทอีก1คนรี+ฟอลแอค @pamypamyags 💗#SpringBreeze1stWin,"SpringBreeze1stWin, ",POSITIVE,75.79905986785889
เก่งมากๆเลยทุกคนนน #SpringBreeze1stWin,"SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @krekenegg: Masalahnya, Pak Edy tidak sehebat Van Damme 😂😂

@MataNajwa 
#MataNajwaPSSIBisaApa https://t.co/FauyX83pMN","MataNajwaPSSIBisaApa, ",POSITIVE,75.79905986785889
"RT @WannaOneSpain: @WannaOne_twt [TRAD] 271118 

#DiadeWannaOne | ¿Disfrutastéis de The Show que tenía que poner cálido el corazón de Wanna…","DiadeWannaOne, ",POSITIVE,74.21775460243225
"RT @kangdaniel_com: #강다니엘 #KangDaniel 
더 쇼 (THE SHOW) 현장 스케치

👉https://t.co/5hzoVpXHIb

#봄바람 #SpringBreeze1stWin 
#姜丹尼尔 #カンダニエル 
#คังแดเนีย…","강다니엘, KangDaniel, 봄바람, SpringBreeze1stWin, 姜丹尼尔, カンダニエル, ",POSITIVE,75.79905986785889
"RT @mjhoon99_: 🎉🏆 ฉลอง​ 1st  Win : Spring Breeze
แจกตังค์​ 101  บาท​  1  คนค่ะ
ประกาศวันเสาร์ที่​ 1 ก.ย. เวลา​ 20.33 น.
สุ่มจากรีทวิตค่ะ​ 😊…",,POSITIVE,75.79905986785889
"RT @Black73694179: เย้!ดีใจด้วยน้าา เก่งงงมากกกๆเลย🎉✨
แจก! เงิน100฿ 2 คนไปเลยงับถ้วยแรกทั้งที สุ่มแล้วจะทักไปหาผู้โชคดีค่า
พร้อมส่งเลข บชช…",,POSITIVE,75.79905986785889
"RT @Daniel_Peach_96: คะแนนเต็มทุกช่อง เต็มแบบไม่รู้จะเต็มยังไงแล้ว 😂😂
#봄바람1stWin
#SpringBreeze1stWin https://t.co/WkNnFHR8Tm","봄바람1stWin, SpringBreeze1stWin, ",POSITIVE,75.79905986785889
"RT @jeonha_32: 🔥봄바람 Spring Breeze Music Show Wins🔥 

The Show - 🏆 

Show Champion - 

M Countdown -

Music Bank -

Music Core -

Inkigayo -…",,POSITIVE,75.79905986785889
"PR untuk PSSI !
@MataNajwa
#MataNajwaPSSIBisaApa
#MataNajwadiTRANS7
#NarasiTV
#ArwanAras
#MengabdiUntukSulbar… https://t.co/ZmM1rVkCKA","MataNajwaPSSIBisaApa, MataNajwadiTRANS7, NarasiTV, ArwanAras, MengabdiUntukSulbar, ",POSITIVE,75.79905986785889
"RT @realdefdanielss: ~Boomerang
~Light
~Spring Breeze 

Got the 1st Spot/ highest score in Show Champion, alongside with BTS ""DNA"" 😯👏👏

#Sp…",,POSITIVE,75.78347325325012
"RT @0u0pp: #SpringBreeze1stWin

181127 더쇼 워너원 술래 (1/2) https://t.co/HibnljwsDQ","SpringBreeze1stWin, ",POSITIVE,75.79905986785889
