text,hashtags
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, "
"RT @SeongWu367: 181125 상암팬싸
 #옹성우 #성우 #OngSeongwu #워너원 #WANNAONE #봄바람 #SpringBreeze1stWin https://t.co/GBpWSGsqRN","옹성우, 성우, OngSeongwu, 워너원, WANNAONE, 봄바람, SpringBreeze1stWin, "
"RT @Maulana_Tigor: Gak bosan mendengar paparan dari Ust @ustadtengkuzul .
Apalagi statement terakhir,Jangan pilih Caleg yg pelihara Anjing.…",
"RT @Sherwins8: Jika di tidak bisa menjelaskan dengan sederhana, jgn2 dia memang tidak mengerti apa pun. #ILCMasjidTerpaparRadikal 
@GunRoml…","ILCMasjidTerpaparRadikal, "
"RT @habbo_94: ㅠㅠ..
#하성운 
#SpringBreeze1stWin 
https://t.co/W18x7OlUHM
https://t.co/0VcsR5tf6C https://t.co/JbhtWyFCaK","하성운, SpringBreeze1stWin, "
"RT @Neannapa125: #SpringBreeze1stWin 
มาคะ น้องได้วินอีกแล้วว แจก30 เฉพาะฟลว นะ 🎉💛🐰","SpringBreeze1stWin, "
"RT @titorachman1: Cocok buat @gunromli nih :  dari bang @karniilyas
“If you can’t explain it simply, you don’t understand it well enough.”…",
"RT @mjhoon99_: 🎉🏆 ฉลอง​ 1st  Win : Spring Breeze
แจกตังค์​ 101  บาท​  1  คนค่ะ
ประกาศวันเสาร์ที่​ 1 ก.ย. เวลา​ 20.33 น.
สุ่มจากรีทวิตค่ะ​ 😊…",
RT @bbbbbyyyyyo: มะกี้เผลอลบ เอาใหม่ ชนะถ้วยแรก แจก100 1คน 1 บาทอีก1คนรี+ฟอลแอค @pamypamyags 💗#SpringBreeze1stWin,"SpringBreeze1stWin, "
"RT @SeongWu367: 181125 상암팬싸
 #옹성우 #성우 #OngSeongwu #워너원 #WANNAONE #봄바람 #SpringBreeze1stWin https://t.co/ooOmRHa4AJ","옹성우, 성우, OngSeongwu, 워너원, WANNAONE, 봄바람, SpringBreeze1stWin, "
"RT @Wannaone_record: #SpringBreeze1stWin

워너원 첫 1위를 축하합니다🎉 트로피길 시작! https://t.co/6oTi6sRGsD","SpringBreeze1stWin, "
"RT @WannaOneUpdate: 181127 Congratulations on your first win for Spring Breeze at SBS The Show boys!!! 💙

@WannaOne_twt 
#SpringBreeze1stWi…",
RT @sandsseine: เฟิสวินนนน 🎉 #SpringBreeze1stWIN https://t.co/stEguvg8Xu,"SpringBreeze1stWIN, "
@ILCtv1 @psi_id @GunRomli @karniilyas @karniilyas biarkan romlah nyrocos sebab kayanya Bung Karni undang  dia hanya… https://t.co/bUygRBB0VS,
"#하성운 !!!!
Miss you so much in this rainy night TT #wannaone #SpringBreeze1stwin https://t.co/Gj1kIIzRqO","하성운, wannaone, SpringBreeze1stwin, "
"RT @wannaone_strm: 🎉워너원 ’’봄바람” 더쇼 1위를 축하합니다🎉

워너원 “봄바람” 첫 1위 축하해요🏆
음악방송 축하 너무 오랜만이라 더 행복해요❤️
워너블 일주일동안 함께 달려줘서 고마워요! 더 많은 트로피를 가지러 함께 달려요💪🏻…",
"RT @Winkkyboy_JH: เนื่องจากได้10,000แต้มเป็นครั้งที่ 3  
แม่ประทับใจมาก  

ขออนุญาติแจก
 40 บาท 1 คน 
 11 บาท 10 คน  
= #แจก11 คนจ้า

รี+ฟอ…","แจก11, "
"Kenyataan emang pahit, om.. 😂😂😂",
RT @Danik_Forever96: เสียงแดนเพราะมากๆๆๆๆ ภูมิใจในความฝึกฝนและพยายามนะแดนนน  เก่งมากๆ หล่อมากๆ ด้วยยย 👏🏻👏🏻👏🏻👏🏻 #강다니엘 #SpringBreeze1stWin ht…,"강다니엘, SpringBreeze1stWin, "
RT @kyallenz: Stop degrading other women just because you want to give one your praise. Don’t ever compliment a woman by insulting another…,
Mungkin si romli perlu baca ini.  https://t.co/nSfHvPaC99 biar gak jadi politisi genderuwo yang suka nakutin indone… https://t.co/emFOw4vq0i,
"RT @WHITEDREAMER_mh: 말랑말랑🤦‍♀️

#SpringBreeze1stWin #황민현 #민현 #minhyun https://t.co/tqTxAyRlTh","SpringBreeze1stWin, 황민현, 민현, minhyun, "
"RT @Laeklin_: Giveaways ฉลองแจกบั้มวนว. 1 บั้ม 🏆🎉

กติกา
:  Re + Follow

🌸 สุ่มจาก follower 
🏆 ประกาศหลังคัมแบคจบค่ะ 
💚 ปั่นสตรีมให้วนว.กัน…",
RT @kyallenz: Stop degrading other women just because you want to give one your praise. Don’t ever compliment a woman by insulting another…,
RT @L_patcharakim: (รีทวิต🍳) สุ่มแจกฟตก. Pleasia จีฮุน 1 ใบ รบกวนออกค่าส่งเอง 20฿ 🙏🏻 สุ่มหลังจากเราสอบไฟนอลเสร็จนะคะ #SpringBreeze1stWin #W…,"SpringBreeze1stWin, "
"RT @sehuuunnnn: กติการีทวิตอย่างเดียว

แจกสตก.ไลน์ 50c🐣
แจก 2 คนงับ 
จะเอาที่เราแคปมาหรือเลือกเองก็ได้น้าา

 #SpringBreeze1stWin https://t.…","SpringBreeze1stWin, "
RT @NielongTaken: สุดยอดไปเลยครับ ดีใจกับน้องๆด้วยนะครับ  🎉🎉🎉 #SpringBreeze1stWin  https://t.co/vsWunkcpHS,"SpringBreeze1stWin, "
"RT @chamwink: our first win!!🎉🏆 
although the boys weren’t at the encore stage, congrats wanna one❤️

#봄바람1stWin 
#SpringBreeze1stWin https…","봄바람1stWin, SpringBreeze1stWin, "
"RT @RajaPurwa: Guntur Romli dah ngoceh dari A ampe Z,  ehhh ditutup ama @karniilyas , orang yang tidak mampu menjelaskan dengan bahasa sede…",
"RT @0u0pp: #SpringBreeze1stWin

181127 더쇼 워너원 술래 (2/2) https://t.co/0wfyTHBpbK","SpringBreeze1stWin, "
Si iblis JIL Romlah bilang kondisi di Indonesia saat ini sama persis dengan kondisi di Suriah sebelum konflik. Tipu… https://t.co/Zx0LPuDlsx,
"RT @itsfbaddies: Bella Hadid, Palestinian 🇵🇸 and Dutch 🇳🇱 https://t.co/MKiFgnm5Mz",
"RT @JH_talk_2_U: Dari zaman bung Karno sampai era pak SBY tidak pernah ada tudingan Mesjid Terpapar Radikal.
Hanya Era rezim Jkw ini ada st…",
"RT @davidlintau82: Penelitian abal abal menurut @ustadtengkuzul 

Memang begitu adanya terliahat jelas

#ILCMasjidTerpaparRadikal https://t…","ILCMasjidTerpaparRadikal, "
"RT @nosengnolife: ㅠ ㅠ 요정님 부업 아이돌
#SpringBreeze1stWin https://t.co/ZTk9oQwxrp","SpringBreeze1stWin, "
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, "
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, "
